Path,RoundFolder,Project,ProjectYear,Species,DirName,AuditFigName,BaseFigName,keep,BaseFigPath
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/KIUC_KESRP_HONO_2016_R1_BACKUP/POHK7_10_May_2016/POHK7_10_May_2016_audit_HAPE_21Apr.csv,KIUC_KESRP_HONO_2016_R1_BACKUP,KIUC_KESRP_HONO_2016,2016,HAPE,POHK7_10_May_2016,POHK7_10_May_2016_audit_HAPE_21Apr,POHK7_10_May_2016,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/KIUC_KESRP_HONO_2016_R1_BACKUP/POHK7_10_May_2016/POHK7_10_May_2016.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/KIUC_KESRP_HONO_2016_R1_BACKUP/POHK7_10_May_2016/POHK7_10_May_2016_all95_HAPE_21Apr.csv,KIUC_KESRP_HONO_2016_R1_BACKUP,KIUC_KESRP_HONO_2016,2016,HAPE,POHK7_10_May_2016,POHK7_10_May_2016_all95_HAPE_21Apr,POHK7_10_May_2016,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/KIUC_KESRP_HONO_2016_R1_BACKUP/POHK7_10_May_2016/POHK7_10_May_2016.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/KIUC_KESRP_HONO_2016_R1_BACKUP/POHK9_10_May_2016/POHK9_10_May_2016_audit_HAPE_21Apr.csv,KIUC_KESRP_HONO_2016_R1_BACKUP,KIUC_KESRP_HONO_2016,2016,HAPE,POHK9_10_May_2016,POHK9_10_May_2016_audit_HAPE_21Apr,POHK9_10_May_2016,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/KIUC_KESRP_HONO_2016_R1_BACKUP/POHK9_10_May_2016/POHK9_10_May_2016.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/KIUC_KESRP_HONO_2016_R1_BACKUP/POHK9_10_May_2016/POHK9_10_May_2016_all95_HAPE_21Apr.csv,KIUC_KESRP_HONO_2016_R1_BACKUP,KIUC_KESRP_HONO_2016,2016,HAPE,POHK9_10_May_2016,POHK9_10_May_2016_all95_HAPE_21Apr,POHK9_10_May_2016,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/KIUC_KESRP_HONO_2016_R1_BACKUP/POHK9_10_May_2016/POHK9_10_May_2016.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/MNSRP_Maui_2016_R2_BACKUP/WM9Data/WM9Data_audit_HAPE_21Apr_DS.csv,MNSRP_Maui_2016_R2_BACKUP,MNSRP_Maui_2016,2016,HAPE,WM9Data,WM9Data_audit_HAPE_21Apr_DS,WM9Data,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/MNSRP_Maui_2016_R2_BACKUP/WM9Data/WM9Data.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/MNSRP_Maui_2016_R2_BACKUP/WM9Data/WM9Data_audit_HAPE_21Apr.csv,MNSRP_Maui_2016_R2_BACKUP,MNSRP_Maui_2016,2016,HAPE,WM9Data,WM9Data_audit_HAPE_21Apr,WM9Data,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/MNSRP_Maui_2016_R2_BACKUP/WM9Data/WM9Data.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/NFWF_Haleakala_2014/NF04/NF04_MMaudit_dnnClass_HAPE_18Jun14.csv,NFWF_Haleakala_2014,NFWF_Haleakala_2014,2014,HAPE,NF04,NF04_MMaudit_dnnClass_HAPE_18Jun14,NF04,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/NFWF_Haleakala_2014/NF04/NF04.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/NFWF_Haleakala_2014/NF04/NF04_audit_dnnClass_HAPE_18Jun14.csv,NFWF_Haleakala_2014,NFWF_Haleakala_2014,2014,HAPE,NF04,NF04_audit_dnnClass_HAPE_18Jun14,NF04,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/NFWF_Haleakala_2014/NF04/NF04.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/2-Hii/2-Hii_audit_HAPE_21Apr_JS.csv,USFWS_Lanai_2015,USFWS_Lanai_2015,2015,HAPE,2-Hii,2-Hii_audit_HAPE_21Apr_JS,2-Hii,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/2-Hii/2-Hii.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/2-Hii/2-Hii_audit_HAPE_21Apr_ADE.csv,USFWS_Lanai_2015,USFWS_Lanai_2015,2015,HAPE,2-Hii,2-Hii_audit_HAPE_21Apr_ADE,2-Hii,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/2-Hii/2-Hii.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/4-EHauola/4-EHauola_audit_HAPE_21Apr_JS.csv,USFWS_Lanai_2015,USFWS_Lanai_2015,2015,HAPE,4-EHauola,4-EHauola_audit_HAPE_21Apr_JS,4-EHauola,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/4-EHauola/4-EHauola.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/4-EHauola/4-EHauola_audit_HAPE_21Apr_DTS.csv,USFWS_Lanai_2015,USFWS_Lanai_2015,2015,HAPE,4-EHauola,4-EHauola_audit_HAPE_21Apr_DTS,4-EHauola,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/4-EHauola/4-EHauola.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/6-NHauola/6-NHauola_audit_HAPE_21Apr_JS.csv,USFWS_Lanai_2015,USFWS_Lanai_2015,2015,HAPE,6-NHauola,6-NHauola_audit_HAPE_21Apr_JS,6-NHauola,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/6-NHauola/6-NHauola.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/6-NHauola/6-NHauola_audit_HAPE_21Apr_DTS.csv,USFWS_Lanai_2015,USFWS_Lanai_2015,2015,HAPE,6-NHauola,6-NHauola_audit_HAPE_21Apr_DTS,6-NHauola,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS1_2Jun14/Figs/USFWS_Lanai_2015/6-NHauola/6-NHauola.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP01/MNSRP01_audit_HAPE_21Apr_DS.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP01,MNSRP01_audit_HAPE_21Apr_DS,MNSRP01,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP01/MNSRP01.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP01/MNSRP01_audit_HAPE_21Apr.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP01,MNSRP01_audit_HAPE_21Apr,MNSRP01,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP01/MNSRP01.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP10A/MNSRP10A_audit_HAPE_21Apr_DS.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP10A,MNSRP10A_audit_HAPE_21Apr_DS,MNSRP10A,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP10A/MNSRP10A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP10A/MNSRP10A_audit_HAPE_21Apr.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP10A,MNSRP10A_audit_HAPE_21Apr,MNSRP10A,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP10A/MNSRP10A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP11A/MNSRP11A_audit_HAPE_21Apr_DS.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP11A,MNSRP11A_audit_HAPE_21Apr_DS,MNSRP11A,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP11A/MNSRP11A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP11A/MNSRP11A_audit_HAPE_21Apr.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP11A,MNSRP11A_audit_HAPE_21Apr,MNSRP11A,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP11A/MNSRP11A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP1A/MNSRP1A_audit_HAPE_21Apr_DS.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP1A,MNSRP1A_audit_HAPE_21Apr_DS,MNSRP1A,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP1A/MNSRP1A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP1A/MNSRP1A_audit_HAPE_21Apr.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP1A,MNSRP1A_audit_HAPE_21Apr,MNSRP1A,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP1A/MNSRP1A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP2A/MNSRP2A_audit_HAPE_21Apr_DS.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP2A,MNSRP2A_audit_HAPE_21Apr_DS,MNSRP2A,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP2A/MNSRP2A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP2A/MNSRP2A_audit_HAPE_21Apr.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP2A,MNSRP2A_audit_HAPE_21Apr,MNSRP2A,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP2A/MNSRP2A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP4A/MNSRP4A_audit_HAPE_21Apr_DS.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP4A,MNSRP4A_audit_HAPE_21Apr_DS,MNSRP4A,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP4A/MNSRP4A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP4A/MNSRP4A_audit_HAPE_21Apr.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP4A,MNSRP4A_audit_HAPE_21Apr,MNSRP4A,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP4A/MNSRP4A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP5A/MNSRP5A_audit_HAPE_21Apr_DS.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP5A,MNSRP5A_audit_HAPE_21Apr_DS,MNSRP5A,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP5A/MNSRP5A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP5A/MNSRP5A_audit_HAPE_21Apr.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP5A,MNSRP5A_audit_HAPE_21Apr,MNSRP5A,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP5A/MNSRP5A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP6A/MNSRP6A_audit_HAPE_21Apr_DS.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP6A,MNSRP6A_audit_HAPE_21Apr_DS,MNSRP6A,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP6A/MNSRP6A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP6A/MNSRP6A_audit_HAPE_21Apr.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP6A,MNSRP6A_audit_HAPE_21Apr,MNSRP6A,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP6A/MNSRP6A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP9A/MNSRP9A_audit_HAPE_21Apr_DS.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP9A,MNSRP9A_audit_HAPE_21Apr_DS,MNSRP9A,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP9A/MNSRP9A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP9A/MNSRP9A_audit_HAPE_21Apr.csv,MNSRP_EastMaui_2015_R1,MNSRP_EastMaui_2015,2015,HAPE,MNSRP9A,MNSRP9A_audit_HAPE_21Apr,MNSRP9A,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS3_2Mar15/Figs/MNSRP_EastMaui_2015_R1/MNSRP9A/MNSRP9A.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2016_R8/BAR1/BAR1_audit_HAPE_21Apr_10.csv,KIUC_KESRP_HONO_2016_R8,KIUC_KESRP_HONO_2016,2016,HAPE,BAR1,BAR1_audit_HAPE_21Apr_10,BAR1,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2016_R8/BAR1/BAR1.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2016_R8/BAR1/BAR1_audit_HAPE_21Apr.csv,KIUC_KESRP_HONO_2016_R8,KIUC_KESRP_HONO_2016,2016,HAPE,BAR1,BAR1_audit_HAPE_21Apr,BAR1,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2016_R8/BAR1/BAR1.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/NBOG1_18_May2017/NBOG1_18_May2017_audit_HAPE_21Apr_KJD.csv,KIUC_KESRP_HONO_2017_R1,KIUC_KESRP_HONO_2017,2017,HAPE,NBOG1_18_May2017,NBOG1_18_May2017_audit_HAPE_21Apr_KJD,NBOG1_18_May2017,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/NBOG1_18_May2017/NBOG1_18_May2017.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/NBOG1_18_May2017/NBOG1_18_May2017_audit_HAPE_21Apr_npg.csv,KIUC_KESRP_HONO_2017_R1,KIUC_KESRP_HONO_2017,2017,HAPE,NBOG1_18_May2017,NBOG1_18_May2017_audit_HAPE_21Apr_npg,NBOG1_18_May2017,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/NBOG1_18_May2017/NBOG1_18_May2017.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/NBOG1_18_May2017/NBOG1_18_May2017_audit_HAPE_21Apr_DTS.csv,KIUC_KESRP_HONO_2017_R1,KIUC_KESRP_HONO_2017,2017,HAPE,NBOG1_18_May2017,NBOG1_18_May2017_audit_HAPE_21Apr_DTS,NBOG1_18_May2017,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/NBOG1_18_May2017/NBOG1_18_May2017.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/POHK10_16_May2017/POHK10_16_May2017_audit_HAPE_21Apr_KJD.csv,KIUC_KESRP_HONO_2017_R1,KIUC_KESRP_HONO_2017,2017,HAPE,POHK10_16_May2017,POHK10_16_May2017_audit_HAPE_21Apr_KJD,POHK10_16_May2017,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/POHK10_16_May2017/POHK10_16_May2017.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/POHK10_16_May2017/POHK10_16_May2017_audit_HAPE_21Apr_npg.csv,KIUC_KESRP_HONO_2017_R1,KIUC_KESRP_HONO_2017,2017,HAPE,POHK10_16_May2017,POHK10_16_May2017_audit_HAPE_21Apr_npg,POHK10_16_May2017,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/POHK10_16_May2017/POHK10_16_May2017.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/POHK10_16_May2017/POHK10_16_May2017_audit_HAPE_21Apr_DTS.csv,KIUC_KESRP_HONO_2017_R1,KIUC_KESRP_HONO_2017,2017,HAPE,POHK10_16_May2017,POHK10_16_May2017_audit_HAPE_21Apr_DTS,POHK10_16_May2017,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS5_6Jun16/Figs/KIUC_KESRP_HONO_2017_R1/POHK10_16_May2017/POHK10_16_May2017.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/POHK5_4_August2017/POHK5_4_August2017_audit_HAPE_21Apr.csv,KIUC_KESRP_HONO_2017_R3,KIUC_KESRP_HONO_2017,2017,HAPE,POHK5_4_August2017,POHK5_4_August2017_audit_HAPE_21Apr,POHK5_4_August2017,1,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/POHK5_4_August2017/POHK5_4_August2017.fig
//NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/POHK5_4_August2017/POHK5_4_August2017_audit_HAPE_06Oct16_V1.csv,KIUC_KESRP_HONO_2017_R3,KIUC_KESRP_HONO_2017,2017,HAPE,POHK5_4_August2017,POHK5_4_August2017_audit_HAPE_06Oct16_V1,POHK5_4_August2017,0,\\NAS1/NAS3_2Mar15/All_HAPE/mnt/NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/POHK5_4_August2017/POHK5_4_August2017.fig
